,odid,display_name,od_name,production_year,running_time,sequel,opening_weekend_revenue,opening_weekend_theaters,maximum_theaters,theatrical_engagements,production_budget,domestic_box_office,international_box_office,inflation_adjusted_domestic_box_office,name_length,source_category.fiction_tale_novel,source_category.music_dance,source_category.original_screenplay,source_category.others,source_category.play_TV_movie_film,source_category.real_factual,source_category.NA,production_companies_size.Big_15,production_companies_size.Extra_small,production_companies_size.Large,production_companies_size.Medium,production_companies_size.NULL,production_companies_size.Others,production_companies_size.Small,Rank.others.x,Rank.act_1000,Rank.act_250,Rank.act_500.x,Rank.act_750,genre.Action,genre.Adventure,genre.Comedy,genre.Concert/Performance,genre.Documentary,genre.Drama,genre.Horror,genre.Musical,genre.Others,genre.Thriller/Suspense,genre.Western,rating.G,rating.NC-17,rating.Not Rated,rating.Open,rating.PG,rating.PG-13,rating.R,Rank.others.y,Rank.dir_100,Rank.dir_20,Rank.dir_200,Rank.dir_500,Rank.dir_900,Rank.others
89,1000100,Ice Age: The Meltdown,Ice Age The Meltdown,2006,91,1,68033544,3964,3969,27532,75000000,195330621,456568661,251394975,21,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
90,1010100,Ice Age: Dawn of the Dinosaurs,Ice Age Dawn of the Dinosaurs,2009,93,1,41690382,4099,4102,24140,90000000,196573705,663128152,220948842,30,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
91,1020100,Madagascar,Madagascar,2005,86,0,47224594,4131,4142,30593,75000000,193595521,362964045,254603779,10,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
92,1030100,Toy Story,Toy Story,1995,80,0,29140617,2457,2574,32690,30000000,191796233,172749283,370409631,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
93,1040100,Twilight,Twilight (2008),2008,121,0,69637740,3419,3649,26720,37000000,192769854,209510305,225536203,8,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,0,0
94,1050100,Men in Black 2,Men in Black 2,2002,86,1,52148751,3557,3641,21870,140000000,190418803,251349000,276287518,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
95,1060100,Gladiator,Gladiator,2000,154,0,34819017,2938,3188,32644,103000000,187683805,270000000,293458745,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
96,1070100,The Day After Tomorrow,Day After Tomorrow The,2004,123,0,68743584,3425,3444,19933,125000000,186740799,369578651,253498378,22,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
97,1080100,Mr. and Mrs. Smith,Mr and Mrs Smith,2005,120,0,50342878,3424,3451,25425,110000000,186336279,299787811,245056913,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
98,1130100,Ocean's Eleven,Oceans Eleven,2001,116,0,38107822,3075,3075,26647,85000000,183417150,267311379,271972040,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99,1140100,The Simpsons Movie,Simpsons Movie The,2007,86,0,74036787,3922,3926,23475,72500000,183135014,343936008,224393626,18,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
100,1150100,What Women Want,What Women Want,2000,126,0,33614543,3012,3092,29520,65000000,182805123,191300000,280906593,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
101,1160100,The Perfect Storm,Perfect Storm The,2000,129,0,41325042,3407,3407,29690,120000000,182618434,146093000,285616586,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
102,1170100,Grease,Grease,1978,110,0,8941717,862,2931,13163,6000000,181813770,205700000,602892685,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
103,1180100,Liar Liar,Liar Liar,1997,87,0,31423025,2845,2909,35916,45000000,181410615,121300000,333178966,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
104,1190100,Jurassic Park III,Jurassic Park 3,2001,93,1,50771645,3434,3470,23387,93000000,181166115,184733885,269828679,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
105,1210100,The Polar Express,Polar Express The,2004,92,0,23323463,3650,3650,35033,170000000,194949659,124140582,261183048,17,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
106,1220100,Planet of the Apes,Planet of the Apes (2001),2001,120,0,68532960,3500,3530,23871,100000000,180011740,182200000,268102805,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
107,1230100,Madagascar: Escape 2 Africa,Madagascar Escape 2 Africa,2008,89,1,63106589,4056,4065,27304,150000000,180010950,419505894,211384172,27,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108,1250100,X-Men Origins: Wolverine,X Men Origins Wolverine,2009,107,0,85058003,4099,4102,21995,150000000,179883157,194942603,202188669,24,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
109,1270100,Hitch,Hitch,2005,117,0,43142214,3575,3575,28136,55000000,177784257,189000000,233809869,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
110,1290100,Night at the Museum: Battle of the Smithsonian,Night at the Museum Battle of the Smithsonian,2009,105,1,54173286,4096,4101,25963,150000000,177243721,224987342,199221941,46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
111,1300100,Top Gun,Top Gun,1986,110,0,8193052,1028,1531,37381,15000000,179800601,177000000,394537673,7,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
112,1310100,There's Something About Mary,Theres Something About Mary,1998,118,0,13740644,2186,2557,39671,22000000,176484651,183615348,316976186,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
113,1320100,Ice Age,Ice Age,2002,81,0,46312454,3316,3345,30039,65000000,176387405,209728938,255928705,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
114,1330100,The Bourne Supremacy,Bourne Supremacy The,2004,108,1,52521865,3165,3304,25467,85000000,176087450,112500000,239036578,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
115,1360100,Elf,Elf,2003,97,0,31113501,3337,3381,28055,32000000,173398518,46837892,242309079,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
116,1370100,National Treasure,National Treasure,2004,130,0,35142554,3017,3243,29404,100000000,173005002,158318408,234069353,17,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
117,1410100,The Matrix,Matrix The,1999,136,0,27788331,2849,2908,35419,65000000,171479930,292037453,284562161,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
118,1420100,Beauty and the Beast,Beauty and the Beast (1991),1991,85,0,162146,2,2625,44391,20000000,218951625,232378217,363017667,20,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
119,1430100,Tarzan,Tarzan,1999,88,0,34221968,3005,3131,27576,145000000,171091819,277100000,283900254,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
120,1440100,A Beautiful Mind,Beautiful Mind A,2001,134,0,367151,524,2250,31660,78000000,170708996,146959062,249142344,16,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
121,1450100,Chicago,Chicago,2002,113,0,2074929,77,2701,33912,30000000,170687518,136086134,239112061,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
122,1460100,Quantum of Solace,Quantum of Solace,2008,106,1,67528882,3451,3501,21082,230000000,169368427,422323651,198726923,17,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
123,1470100,Wild Hogs,Wild Hogs,2007,99,0,39699023,3287,3401,30570,60000000,168213584,85341799,206110533,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
124,1490100,Casino Royale,Casino Royale (2006),2006,144,1,40833156,3434,3443,23348,102000000,167365000,427055283,214557578,13,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
125,1500100,Meet the Parents,Meet the Parents,2000,108,0,28623300,2614,2697,30609,55000000,166225040,138374859,259611637,16,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
126,1510100,Close Encounters of the Third Kind,Close Encounters of the Third Kind,1977,134,0,0,0,571,270,20000000,166000000,171700000,627524656,34,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
127,1530100,Hannibal,Hannibal,2001,131,0,58003121,3230,3292,25321,87000000,165092266,185008014,245888297,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
128,1540100,Catch Me if You Can,Catch Me if You Can,2002,140,0,30082000,3156,3225,23641,52000000,164606800,191005491,235279960,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129,1550100,Big Daddy,Big Daddy,1999,95,0,41536370,3027,3254,24460,30000000,163479795,65161488,271286353,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
130,1560100,The Sound of Music,Sound of Music The,1965,174,0,0,0,0,0,8200000,163214286,123000000,1362273686,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,1,0,0,0,0,0
131,1580100,A Bug's Life,Bugs Life A,1998,96,0,291121,1,2773,31467,45000000,162798565,200296754,288981698,12,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
132,1590100,The Pursuit of Happyness,Pursuit of Happyness The,2006,117,0,26541709,2852,3169,25522,55000000,162586036,144739597,205290319,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
133,1600100,The Proposal,Proposal The,2009,107,0,33627598,3056,3158,27355,40000000,163958031,150751686,184288829,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
134,1610100,The Waterboy,Waterboy The,1998,88,0,39414071,2664,2782,28596,23000000,161491646,28700000,288691833,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
135,1620100,Die Another Day,Die Another Day,2002,133,1,47072040,3314,3377,24509,142000000,160942139,271000000,233138824,15,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
136,1630100,Shark Tale,Shark Tale,2004,90,0,47604606,4016,4070,26533,75000000,161412000,210505043,219087304,10,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
137,1660100,The Longest Yard,Longest Yard The (2005),2005,113,0,47606480,3634,3654,23100,82000000,158119460,32201108,207948053,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
138,1670100,X-Men,X Men,2000,104,0,54471475,3025,3112,21886,75000000,157299717,139040000,246017917,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
139,1680100,Scary Movie,Scary Movie,2000,88,0,42346669,2912,3301,28323,19000000,157019771,120180229,245580079,11,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
140,1700100,What Lies Beneath,What Lies Beneath,2000,126,0,29702959,2813,2925,32367,90000000,155464351,133229638,243147392,17,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
141,1710100,The Mummy,Mummy The (1999),1999,125,0,43369635,3209,3415,29064,80000000,155385488,261000000,257854260,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
142,1720100,Fast & Furious,Fast and Furious (2009),2009,107,1,70950500,3461,3674,20543,85000000,155064265,208000000,174292231,14,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
143,1730100,Over the Hedge,Over the Hedge,2006,84,0,38457003,4059,4093,24965,80000000,155019340,188377907,199513434,14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
144,1740100,Fantastic Four,Fantastic Four,2005,106,0,56061504,3602,3619,21420,87500000,154696080,176021000,203445852,14,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
145,1750100,Horton Hears a Who,Horton Hears a Who,2008,88,0,45012998,3954,3961,28853,85000000,154529439,144948447,181432197,18,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
146,1790100,Scooby-Doo,Scooby Doo,2002,86,0,54155312,3447,3447,21001,84000000,153294164,123000000,222421647,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
147,1810100,Sex and the City,Sex and the City,2008,145,0,56848056,3285,3325,18214,57500000,152647258,262600000,179222340,16,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
148,1820100,Runaway Bride,Runaway Bride,1999,116,0,35055556,3158,3240,32664,70000000,152257509,157880669,252654451,13,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149,1840100,Terminator 3: Rise of the Machines,Terminator 3 Rise of the Machines,2003,109,1,44041440,3504,3504,18883,170000000,150358296,282700000,210202387,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,1
150,1850100,Knocked Up,Knocked Up,2007,132,0,30690990,2871,2975,22390,27500000,148761765,70504187,182276402,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
151,1860100,As Good as it Gets,As Good as it Gets,1997,138,0,12606928,1572,1837,33569,50000000,148478011,165633912,268508128,18,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
152,1870100,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights The Ballad of Ricky Bobby,2006,104,0,47042215,3803,3807,24891,73000000,148213377,14657148,190754006,43,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
153,1890100,Gran Torino,Gran Torino,2008,116,0,271720,6,3045,26946,25000000,148095302,126447783,166951075,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
154,1910100,G.I. Joe: The Rise of Cobra,G I Joe,2009,118,0,54713046,4007,4007,24979,175000000,150201498,152267519,168826480,27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
155,1920100,Paul Blart: Mall Cop,Paul Blart Mall Cop,2009,91,0,31832636,3144,3206,31646,26000000,146336178,39568572,164481861,20,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
156,1940100,Lilo & Stitch,Lilo and Stitch,2002,85,0,35260212,3191,3222,24855,80000000,145771527,100028473,211506702,13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
157,1960100,Taken,Taken,2009,91,0,24717037,3183,3184,32702,25000000,145000989,81940596,162981110,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
158,1980100,"I, Robot",I Robot,2004,115,0,52179887,3420,3494,21471,105000000,144801023,203828562,196565640,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
159,2000100,The Fast and the Furious,Fast and the Furious The,2001,107,0,40089015,2628,2905,22417,38000000,144512310,62000000,215236530,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
160,2010100,Doctor Dolittle,Doctor Dolittle,1998,85,0,29014324,2777,2874,28245,71500000,144156605,150000000,259112843,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
161,2020100,Mamma Mia!,Mamma Mia,2008,108,0,27751240,2976,3194,25784,52000000,144130063,471618814,169222345,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
162,2030100,Juno,Juno,2007,96,0,413869,7,2534,25274,7000000,143495265,87954837,207036947,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
163,2040100,Marley & Me,Marley and Me,2008,116,0,36357586,3480,3505,19051,60000000,143153751,104658260,166248123,11,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
164,2050100,xXx,xXx,2002,124,0,44506103,3374,3536,24381,70000000,141930000,125270000,205932854,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
165,2070100,The Chronicles of Narnia: Prince Caspian,Chronicles of Narnia Prince Caspian The,2008,144,1,55034805,3929,3929,21333,225000000,141621490,275719798,166277038,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
166,2110100,Slumdog Millionaire,Slumdog Millionaire,2008,116,0,360018,10,2943,27189,14000000,141319928,243199737,160292252,19,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
167,2120100,Rush Hour,Rush Hour,1998,98,0,33001803,2638,2724,29810,35000000,141186864,104113136,253275649,9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
168,2130100,The Blair Witch Project,Blair Witch Project The,1999,81,0,1512054,27,2618,20163,600000,140539099,107760901,233217434,23,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
169,2140100,Deep Impact,Deep Impact,1998,123,0,41152375,3156,3280,26791,80000000,140464664,209000000,252476991,11,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
170,2150100,Rush Hour 3,Rush Hour 3,2007,91,1,49100158,3778,3778,23474,180000000,140125968,116459914,171695041,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
171,2170100,Stuart Little,Stuart Little,1999,92,0,15018223,2878,3151,33903,105000000,140015224,158800000,226563188,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
172,2180100,The Rocky Horror Picture Show,Rocky Horror Picture Show The,1975,98,0,21245,2,166,326,1200000,140510017,39701,140576117,29,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,1,0,0
173,2210100,The Matrix Revolutions,Matrix Revolutions The,2003,129,1,48475154,3502,3502,15480,150000000,139270910,288029350,194662542,22,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
174,2220100,The Santa Clause 2,Santa Clause 2 The,2002,105,1,29008696,3350,3352,26016,65000000,139225854,33600000,201959095,18,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,1,0,0,0,0
175,2230100,Cheaper by the Dozen,Cheaper by the Dozen,2003,98,0,27557647,3298,3307,24580,40000000,138614544,51597569,191637057,20,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
176,2240100,Bad Boys II,Bad Boys II,2003,140,1,46522560,3186,3202,18101,130000000,138540870,134731112,193681509,11,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
177,2250100,Good Will Hunting,Good Will Hunting,1997,126,0,272912,7,2203,34181,10000000,138433435,87500000,249123773,17,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
178,2270100,Dinosaur,Dinosaur,2000,82,0,38854851,3257,3319,26493,127500000,137748063,218400000,215438985,8,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
